thr,treat,date,fips,Z,G,tau_dir_log,tau_peer_log,tau_overall_log,sigma_log
0.25,vax2,2021-02-15,47063,0,0.5882352941176471,-0.0016986185178536556,-0.0026693292658713694,-0.004367947783725025,0.027373177276530904
0.25,vax2,2021-02-15,47065,0,0.30319148936170215,-0.027578795948774885,-0.0013758404567177432,-0.028954636405492628,0.027373177276530904
0.25,vax2,2021-02-15,47067,1,0.625,0.035533494749977655,-0.0028361623449883297,0.03269733240498932,0.027373177276530904
0.25,vax2,2021-02-15,47069,1,0.5294117647058824,-0.014521091125627165,-0.002402396339284234,-0.0169234874649114,0.027373177276530904
0.25,vax2,2021-02-15,47071,1,0.52,-0.008740860064953428,-0.002359687071030291,-0.01110054713598372,0.027373177276530904
0.25,vax2,2021-02-15,47073,1,0.7368421052631579,0.0050607753645273935,-0.0033436861330388735,0.00171708923148852,0.027373177276530904
0.25,vax2,2021-02-15,47075,1,0.6428571428571429,-0.0231676073772695,-0.00291719555484514,-0.02608480293211464,0.027373177276530904
0.25,vax2,2021-02-15,47077,1,0.64,-0.00946663538535266,-0.00290423024126805,-0.01237086562662071,0.027373177276530904
0.25,vax2,2021-02-15,47079,1,0.48148148148148145,-0.0053794169922277086,-0.0021848954361391583,-0.007564312428366866,0.027373177276530904
0.25,vax2,2021-02-15,47081,0,0.5,0.0036120213331916856,-0.002268929875990667,0.0013430914572010186,0.027373177276530904
0.25,vax2,2021-02-15,47083,1,0.5555555555555556,-0.009085461270738792,-0.002521033195545184,-0.011606494466283975,0.027373177276530904
0.25,vax2,2021-02-15,47085,0,0.5,-0.018472628102286465,-0.002268929875990664,-0.02074155797827713,0.027373177276530904
0.25,vax2,2021-02-15,47087,1,0.46153846153846156,-0.012592036587959174,-0.0020943968086067667,-0.01468643339656594,0.027373177276530904
0.25,vax2,2021-02-15,47089,1,0.4146341463414634,-0.007010733242443489,-0.001881551604480063,-0.008892284846923552,0.027373177276530904
0.25,vax2,2021-02-15,47091,0,0.7272727272727273,0.04047757873502964,-0.003300261637804603,0.037177317097225035,0.027373177276530904
0.25,vax2,2021-02-15,47093,1,0.3697478991596639,-0.0011479096681638009,-0.0016778641099762892,-0.00282577377814009,0.027373177276530904
0.25,vax2,2021-02-15,47095,1,0.42857142857142855,0.012111893612338788,-0.001944797036563428,0.01016709657577536,0.027373177276530904
0.25,vax2,2021-02-15,47097,0,0.4666666666666667,0.017145599013374844,-0.0021176678842579526,0.015027931129116892,0.027373177276530904
0.25,vax2,2021-02-15,47099,0,0.34615384615384615,-0.0008297205805445665,-0.0015707976064550753,-0.002400518186999642,0.027373177276530904
0.25,vax2,2021-02-15,47101,1,0.5,-0.008940182004566862,-0.0022689298759906644,-0.011209111880557527,0.027373177276530904
0.25,vax2,2021-02-15,47103,0,0.17391304347826086,0.01631177381230617,-0.0007891930003445794,0.01552258081196159,0.027373177276530904
0.25,vax2,2021-02-15,47105,1,0.45454545454545453,-0.0020757019732358583,-0.0020626635236278756,-0.004138365496863734,0.027373177276530904
0.25,vax2,2021-02-15,47107,0,0.3333333333333333,-0.005489458474621589,-0.0015126199173271094,-0.007002078391948698,0.027373177276530904
0.25,vax2,2021-02-15,47109,1,0.5238095238095238,-0.0024075052736847176,-0.0023769741557997433,-0.004784479429484461,0.027373177276530904
0.25,vax2,2021-02-15,47111,0,0.3888888888888889,0.023912391488515178,-0.0017647232368816282,0.02214766825163355,0.027373177276530904
0.25,vax2,2021-02-15,47113,1,0.4266666666666667,-0.020003168210666784,-0.0019361534941787003,-0.021939321704845485,0.027373177276530904
0.25,vax2,2021-02-15,47115,0,0.23255813953488372,-0.008887080770072114,-0.0010553162213910064,-0.00994239699146312,0.027373177276530904
0.25,vax2,2021-02-15,47117,0,0.2,0.01307733176243478,-0.0009075719503962657,0.012169759812038513,0.027373177276530904
0.25,vax2,2021-02-15,47119,1,0.375,-0.013342919696320883,-0.0017016974069929995,-0.015044617103313881,0.027373177276530904
0.25,vax2,2021-02-15,47121,1,0.4166666666666667,0.010361257558142094,-0.0018907748966588886,0.008470482661483205,0.027373177276530904
0.25,vax2,2021-02-15,47123,0,0.42857142857142855,-0.02927811283906783,-0.001944797036563428,-0.03122290987563126,0.027373177276530904
0.25,vax2,2021-02-15,47125,1,0.375,0.006615420363579683,-0.0017016974069929982,0.0049137229565866854,0.027373177276530904
0.25,vax2,2021-02-15,47127,0,0.2222222222222222,0.01693928749084737,-0.001008413278218073,0.015930874212629297,0.027373177276530904
0.25,vax2,2021-02-15,47129,1,0.5833333333333334,0.013813564413331755,-0.0026470848553224423,0.011166479558009312,0.027373177276530904
0.25,vax2,2021-02-15,47131,0,0.4166666666666667,0.00997283009263292,-0.0018907748966588856,0.008082055195974035,0.027373177276530904
0.25,vax2,2021-02-15,47133,1,0.4444444444444444,-0.004675609908899912,-0.002016826556436146,-0.006692436465336057,0.027373177276530904
0.25,vax2,2021-02-15,47135,1,0.7142857142857143,0.0014689847186579038,-0.0032413283942723777,-0.0017723436756144739,0.027373177276530904
0.25,vax2,2021-02-15,47137,1,0.5714285714285714,-0.006867414749497484,-0.0025930627154179013,-0.009460477464915386,0.027373177276530904
0.25,vax2,2021-02-15,47139,0,0.11764705882352941,-0.0395115682928187,-0.0005338658531742736,-0.04004543414599297,0.027373177276530904
0.25,vax2,2021-02-15,47141,1,0.423728813559322,-0.01251199864890928,-0.0019228219288056477,-0.014434820577714929,0.027373177276530904
0.25,vax2,2021-02-15,47143,1,0.36363636363636365,0.0057175851700249445,-0.0016501308189023004,0.004067454351122644,0.027373177276530904
0.25,vax2,2021-02-15,47145,0,0.5,-0.017442574915772564,-0.002268929875990665,-0.01971150479176323,0.027373177276530904
0.25,vax2,2021-02-15,47147,0,0.3939393939393939,-0.01573603584487791,-0.001787641720477493,-0.017523677565355403,0.027373177276530904
0.25,vax2,2021-02-15,47149,0,0.3741935483870968,-0.012733812911620736,-0.0016980378426768848,-0.01443185075429762,0.027373177276530904
0.25,vax2,2021-02-15,47151,1,0.4375,0.017240560462864374,-0.0019853136414918326,0.015255246821372541,0.027373177276530904
0.25,vax2,2021-02-15,47153,0,0.3333333333333333,-0.03672512646158007,-0.0015126199173271088,-0.03823774637890718,0.027373177276530904
0.25,vax2,2021-02-15,47155,0,0.3244444444444444,0.0053805844419688425,-0.0014722833861983862,0.003908301055770456,0.027373177276530904
0.25,vax2,2021-02-15,47157,0,0.32270916334661354,-0.004367471804328327,-0.0014644089239461656,-0.005831880728274493,0.027373177276530904
0.25,vax2,2021-02-15,47159,0,0.5882352941176471,0.002014795114222706,-0.0026693292658713703,-0.0006545341516486641,0.027373177276530904
0.25,vax2,2021-02-15,47161,0,0.36363636363636365,-0.024002704539443878,-0.0016501308189023004,-0.025652835358346178,0.027373177276530904
0.25,vax2,2021-02-15,47163,1,0.4626865671641791,-0.02572484262726532,-0.0020996067509167354,-0.027824449378182056,0.027373177276530904
0.25,vax2,2021-02-15,47165,0,0.325,0.002108949882122359,-0.001474804419393931,0.0006341454627284279,0.027373177276530904
0.25,vax2,2021-02-15,47167,0,0.4666666666666667,0.005431760654078931,-0.0021176678842579535,0.003314092769820977,0.027373177276530904
0.25,vax2,2021-02-15,47169,1,0.5,-0.019864507576982014,-0.002268929875990664,-0.02213343745297268,0.027373177276530904
0.25,vax2,2021-02-15,47171,1,0.6363636363636364,-0.008865297756440852,-0.0028877289330790272,-0.011753026689519878,0.027373177276530904
0.25,vax2,2021-02-15,47173,0,0.5,0.005554109074459407,-0.0022689298759906644,0.003285179198468743,0.027373177276530904
0.25,vax2,2021-02-15,47175,1,0.45454545454545453,-0.011020655072102722,-0.002062663523627877,-0.013083318595730599,0.027373177276530904
0.25,vax2,2021-02-15,47177,0,0.36363636363636365,0.0007296621373280099,-0.001650130818902301,-0.0009204686815742912,0.027373177276530904
0.25,vax2,2021-02-15,47179,1,0.5,-0.024628374855176743,-0.002268929875990664,-0.026897304731167408,0.027373177276530904
0.25,vax2,2021-02-15,47181,1,0.6428571428571429,-0.011220181070762662,-0.0029171955548451386,-0.014137376625607802,0.027373177276530904
0.25,vax2,2021-02-15,47183,0,0.4444444444444444,0.0039955956685763195,-0.002016826556436146,0.0019787691121401735,0.027373177276530904
0.25,vax2,2021-02-15,47185,1,0.4444444444444444,-0.012126181608390081,-0.002016826556436147,-0.014143008164826228,0.027373177276530904
0.25,vax2,2021-02-15,47187,1,0.3790849673202614,-0.019815327602486922,-0.0017202344157837717,-0.021535562018270695,0.027373177276530904
0.25,vax2,2021-02-15,47189,0,0.35714285714285715,0.0010864782673684148,-0.0016206641971361888,-0.000534185929767774,0.027373177276530904
0.25,vax2,2021-02-15,48001,0,0.05,-0.005721692626864208,-0.000226892987599067,-0.005948585614463275,0.027373177276530904
0.25,vax2,2021-02-15,48003,0,0.0,-0.028585760248386032,0.0,-0.028585760248386032,0.027373177276530904
0.25,vax2,2021-02-15,48005,0,0.03508771929824561,-0.02597606862895351,-0.00015922314919232836,-0.026135291778145837,0.027373177276530904
0.25,vax2,2021-02-15,48007,0,0.0,-0.04727256335936995,0.0,-0.04727256335936995,0.027373177276530904
0.25,vax2,2021-02-15,48009,0,0.14285714285714285,-0.032528918735195124,-0.000648265678854475,-0.0331771844140496,0.027373177276530904
0.25,vax2,2021-02-15,48011,0,0.0,-0.04897376921345654,0.0,-0.04897376921345654,0.027373177276530904
0.25,vax2,2021-02-15,48013,0,0.0,-0.09633639032938625,0.0,-0.09633639032938625,0.027373177276530904
0.25,vax2,2021-02-15,48015,0,0.0,-0.06272903558891545,0.0,-0.06272903558891545,0.027373177276530904
0.25,vax2,2021-02-15,48017,0,0.0,-0.017630349613825095,0.0,-0.017630349613825095,0.027373177276530904
0.25,vax2,2021-02-15,48019,0,0.0,-0.09175798419634355,0.0,-0.09175798419634355,0.027373177276530904
0.25,vax2,2021-02-15,48021,0,0.0,-0.14736366921029714,0.0,-0.14736366921029714,0.027373177276530904
0.25,vax2,2021-02-15,48023,0,0.0,0.0038185154501693716,0.0,0.0038185154501693716,0.027373177276530904
0.25,vax2,2021-02-15,48025,0,0.0,-0.045461106471087635,0.0,-0.045461106471087635,0.027373177276530904
0.25,vax2,2021-02-15,48027,0,0.15748031496062992,-0.014139588405845263,-0.000714623582989187,-0.014854211988834451,0.027373177276530904
0.25,vax2,2021-02-15,48029,0,0.1728395061728395,-0.06608693470353284,-0.0007843214386140573,-0.0668712561421469,0.027373177276530904
0.25,vax2,2021-02-15,48031,0,0.0,-0.17581558492767826,0.0,-0.17581558492767826,0.027373177276530904
0.25,vax2,2021-02-15,48033,0,0.0,-0.013843654037667545,0.0,-0.013843654037667545,0.027373177276530904
0.25,vax2,2021-02-15,48035,0,0.0,-0.10608310599533308,0.0,-0.10608310599533308,0.027373177276530904
0.25,vax2,2021-02-15,48037,0,0.14102564102564102,-0.008922136850295937,-0.0006399545804076236,-0.00956209143070356,0.027373177276530904
0.25,vax2,2021-02-15,48039,0,0.15463917525773196,-0.013807722230788255,-0.0007017308894816466,-0.0145094531202699,0.027373177276530904
0.25,vax2,2021-02-15,48041,0,0.061946902654867256,-0.006304384417592857,-0.0002811063563174277,-0.006585490773910284,0.027373177276530904
0.25,vax2,2021-02-15,48043,0,0.0,0.012956112605883871,0.0,0.012956112605883871,0.027373177276530904
0.25,vax2,2021-02-15,48045,0,0.0,-0.015331222934814523,0.0,-0.015331222934814523,0.027373177276530904
0.25,vax2,2021-02-15,48047,0,0.0,-0.06335127029841886,0.0,-0.06335127029841886,0.027373177276530904
0.25,vax2,2021-02-15,48049,0,0.027777777777777776,-0.06891232152983572,-0.00012605165977726046,-0.06903837318961298,0.027373177276530904
0.25,vax2,2021-02-15,48051,0,0.0,-0.12627337821676887,0.0,-0.12627337821676887,0.027373177276530904
0.25,vax2,2021-02-15,48053,0,0.0,-0.12564476863462065,0.0,-0.12564476863462065,0.027373177276530904
0.25,vax2,2021-02-15,48055,0,0.0,-0.1633688648533969,0.0,-0.1633688648533969,0.027373177276530904
0.25,vax2,2021-02-15,48057,0,0.0,-0.045332635073374976,0.0,-0.045332635073374976,0.027373177276530904
0.25,vax2,2021-02-15,48059,0,0.0,-0.04861697382049289,0.0,-0.04861697382049289,0.027373177276530904
0.25,vax2,2021-02-15,48061,0,0.05970149253731343,-0.018371984653228344,-0.0002709170001182884,-0.018642901653346634,0.027373177276530904
0.25,vax2,2021-02-15,48063,0,0.0,-0.059270620717619175,0.0,-0.059270620717619175,0.027373177276530904
0.25,vax2,2021-02-15,48065,0,0.09090909090909091,-0.030790168183518558,-0.0004125327047255755,-0.031202700888244134,0.027373177276530904
0.25,vax2,2021-02-15,48067,0,0.1,-0.0028801395890158403,-0.000453785975198134,-0.0033339255642139743,0.027373177276530904
0.25,vax2,2021-02-15,48069,0,0.0,-0.024008565946303292,0.0,-0.024008565946303292,0.027373177276530904
0.25,vax2,2021-02-15,48071,0,0.11764705882352941,-0.048776641574553053,-0.0005338658531742744,-0.04931050742772733,0.027373177276530904
0.25,vax2,2021-02-15,48073,0,0.06451612903225806,-0.001482817168585616,-0.00029276514528911674,-0.0017755823138747326,0.027373177276530904
0.25,vax2,2021-02-15,48075,0,0.08,0.06535785382905174,-0.000363028780158506,0.06499482504889323,0.027373177276530904
0.25,vax2,2021-02-15,48077,0,0.0625,-0.04110304440956351,-0.000283616234498833,-0.041386660644062344,0.027373177276530904
0.25,vax2,2021-02-15,48079,0,0.0,-0.05527362262694356,0.0,-0.05527362262694356,0.027373177276530904
0.25,vax2,2021-02-15,48081,0,0.0,0.030218204114896365,0.0,0.030218204114896365,0.027373177276530904
0.25,vax2,2021-02-15,48083,0,0.0,-0.057614829737642065,0.0,-0.057614829737642065,0.027373177276530904
0.25,vax2,2021-02-15,48085,0,0.2682926829268293,-0.011826266853945961,-0.0012174745676047463,-0.013043741421550707,0.027373177276530904
0.25,vax2,2021-02-15,48087,0,0.16666666666666666,0.03158948251341742,-0.0007563099586635567,0.030833172554753867,0.027373177276530904
0.25,vax2,2021-02-15,48089,0,0.0,-0.037205431407025175,0.0,-0.037205431407025175,0.027373177276530904
0.25,vax2,2021-02-15,48091,0,0.047058823529411764,-0.021767608568003107,-0.00021354634126970976,-0.021981154909272816,0.027373177276530904
0.25,vax2,2021-02-15,48093,0,0.0,-0.06123833437407634,0.0,-0.06123833437407634,0.027373177276530904
0.25,vax2,2021-02-15,48095,0,0.0,0.035582318709039405,0.0,0.035582318709039405,0.027373177276530904
0.25,vax2,2021-02-15,48097,0,0.2222222222222222,-0.017951715827633767,-0.0010084132782180746,-0.01896012910585184,0.027373177276530904
0.25,vax2,2021-02-15,48099,0,0.03225806451612903,-0.10352139518795081,-0.00014638257264455837,-0.10366777776059537,0.027373177276530904
0.25,vax2,2021-02-15,48101,0,0.0,-0.020621543931088542,0.0,-0.020621543931088542,0.027373177276530904
0.25,vax2,2021-02-15,48103,0,0.0,0.0238910656600789,0.0,0.0238910656600789,0.027373177276530904
0.25,vax2,2021-02-15,48105,0,0.0,-0.030267636382022498,0.0,-0.030267636382022498,0.027373177276530904
0.25,vax2,2021-02-15,48107,0,0.0,-0.07307667668148635,0.0,-0.07307667668148635,0.027373177276530904
0.25,vax2,2021-02-15,48109,0,0.0,-0.0260497179436859,0.0,-0.0260497179436859,0.027373177276530904
0.25,vax2,2021-02-15,48111,0,0.0,-0.011174226697595779,0.0,-0.011174226697595779,0.027373177276530904
0.25,vax2,2021-02-15,48113,0,0.2545871559633027,-0.02325060657067785,-0.0011552808084172655,-0.024405887379095114,0.027373177276530904
0.25,vax2,2021-02-15,48115,0,0.0,-0.06226246787505934,0.0,-0.06226246787505934,0.027373177276530904
0.25,vax2,2021-02-15,48117,0,0.0,-0.04364837640189266,0.0,-0.04364837640189266,0.027373177276530904
0.25,vax2,2021-02-15,48119,0,0.0,-0.06508576071623046,0.0,-0.06508576071623046,0.027373177276530904
0.25,vax2,2021-02-15,48121,0,0.26953125,-0.03621206009430136,-0.001223095011276217,-0.03743515510557758,0.027373177276530904
0.25,vax2,2021-02-15,48123,0,0.0,-0.045403981579740335,0.0,-0.045403981579740335,0.027373177276530904
0.25,vax2,2021-02-15,48125,0,0.0,-0.005360608918368207,0.0,-0.005360608918368207,0.027373177276530904
0.25,vax2,2021-02-15,48127,0,0.0,-0.18154408007724177,0.0,-0.18154408007724177,0.027373177276530904
0.25,vax2,2021-02-15,48129,0,0.0,-0.036217537133644326,0.0,-0.036217537133644326,0.027373177276530904
0.25,vax2,2021-02-15,48131,0,0.0,-0.05257267175541886,0.0,-0.05257267175541886,0.027373177276530904
0.25,vax2,2021-02-15,48133,0,0.0,-0.027846335724202313,0.0,-0.027846335724202313,0.027373177276530904
0.25,vax2,2021-02-15,48135,0,0.05063291139240506,-0.03976573613641925,-0.00022976505073323225,-0.03999550118715248,0.027373177276530904
0.25,vax2,2021-02-15,48137,0,0.0,-0.07050879458186765,0.0,-0.07050879458186765,0.027373177276530904
0.25,vax2,2021-02-15,48139,0,0.125,-0.03354638340031329,-0.000567232468997666,-0.034113615869310956,0.027373177276530904
0.25,vax2,2021-02-15,48141,0,0.11570247933884298,-0.013952751465830318,-0.0005250416241961871,-0.014477793090026505,0.027373177276530904
0.25,vax2,2021-02-15,48143,0,0.023255813953488372,-0.013417430716936766,-0.00010553162213910277,-0.01352296233907587,0.027373177276530904
0.25,vax2,2021-02-15,48145,0,0.0,-0.10173383340883173,0.0,-0.10173383340883173,0.027373177276530904
0.25,vax2,2021-02-15,48147,0,0.16,-0.044281110222842604,-0.000726057560317012,-0.045007167783159614,0.027373177276530904
0.25,vax2,2021-02-15,48149,0,0.0,-0.05980627015805296,0.0,-0.05980627015805296,0.027373177276530904
0.25,vax2,2021-02-15,48151,0,0.0,-0.010910779540799623,0.0,-0.010910779540799623,0.027373177276530904
0.25,vax2,2021-02-15,48153,0,0.0,-0.07122933861841219,0.0,-0.07122933861841219,0.027373177276530904
0.25,vax2,2021-02-15,48155,0,0.0,-0.05831403549638879,0.0,-0.05831403549638879,0.027373177276530904
0.25,vax2,2021-02-15,48157,0,0.16339869281045752,0.010030493633925832,-0.0007414803516309358,0.009289013282294896,0.027373177276530904
0.25,vax2,2021-02-15,48159,0,0.0,-0.029988401189373654,0.0,-0.029988401189373654,0.027373177276530904
0.25,vax2,2021-02-15,48161,0,0.0,-0.08595548725940023,0.0,-0.08595548725940023,0.027373177276530904
0.25,vax2,2021-02-15,48163,0,0.0,-0.07104656868622868,0.0,-0.07104656868622868,0.027373177276530904
0.25,vax2,2021-02-15,48165,0,0.0,-0.004233793019352939,0.0,-0.004233793019352939,0.027373177276530904
0.25,vax2,2021-02-15,48167,0,0.12295081967213115,-0.05791374744395258,-0.0005579335760632789,-0.058471681020015855,0.027373177276530904
0.25,vax2,2021-02-15,48169,0,0.0,-0.0011892473718728054,0.0,-0.0011892473718728054,0.027373177276530904
0.25,vax2,2021-02-15,48171,0,0.0,-0.060312804343915824,0.0,-0.060312804343915824,0.027373177276530904
0.25,vax2,2021-02-15,48173,0,0.0,0.020735297766879178,0.0,0.020735297766879178,0.027373177276530904
0.25,vax2,2021-02-15,48175,0,0.0,-0.05917601057667038,0.0,-0.05917601057667038,0.027373177276530904
0.25,vax2,2021-02-15,48177,0,0.0,-0.07092578104384573,0.0,-0.07092578104384573,0.027373177276530904
0.25,vax2,2021-02-15,48179,0,0.18181818181818182,-0.022139418862816736,-0.0008250654094511502,-0.022964484272267886,0.027373177276530904
0.25,vax2,2021-02-15,48181,0,0.30158730158730157,-0.04592993965680199,-0.001368560877581671,-0.04729850053438366,0.027373177276530904
0.25,vax2,2021-02-15,48183,0,0.13043478260869565,-0.03458413615683474,-0.0005918947502584338,-0.035176030907093175,0.027373177276530904
0.25,vax2,2021-02-15,48185,0,0.0,-0.12180080514361924,0.0,-0.12180080514361924,0.027373177276530904
0.25,vax2,2021-02-15,48187,0,0.05714285714285714,-0.0825865288630174,-0.00025930627154179,-0.08284583513455919,0.027373177276530904
0.25,vax2,2021-02-15,48189,0,0.0,-0.022763712951552096,0.0,-0.022763712951552096,0.027373177276530904
0.25,vax2,2021-02-15,48191,0,0.0,-0.06764692554955623,0.0,-0.06764692554955623,0.027373177276530904
0.25,vax2,2021-02-15,48193,0,0.0,-0.05487366416621799,0.0,-0.05487366416621799,0.027373177276530904
0.25,vax2,2021-02-15,48195,0,0.0,0.015675069760111855,0.0,0.015675069760111855,0.027373177276530904
0.25,vax2,2021-02-15,48197,0,0.08333333333333333,0.012273910373681418,-0.0003781549793317768,0.01189575539434964,0.027373177276530904
0.25,vax2,2021-02-15,48199,0,0.06666666666666667,-0.07235847367438075,-0.0003025239834654219,-0.07266099765784617,0.027373177276530904
0.25,vax2,2021-02-15,48201,0,0.24444444444444444,-0.02195771518374621,-0.0011092546060398802,-0.02306696978978609,0.027373177276530904
0.25,vax2,2021-02-15,48203,0,0.1,-0.02095878523750408,-0.000453785975198134,-0.021412571212702215,0.027373177276530904
0.25,vax2,2021-02-15,48205,0,0.1111111111111111,0.018439261897146418,-0.0005042066391090358,0.01793505525803738,0.027373177276530904
0.25,vax2,2021-02-15,48207,0,0.0,-0.024469867009315718,0.0,-0.024469867009315718,0.027373177276530904
0.25,vax2,2021-02-15,48209,0,0.030927835051546393,-0.04601525145889654,-0.0001403461778963275,-0.04615559763679287,0.027373177276530904
0.25,vax2,2021-02-15,48211,0,0.25,-0.05935928449153504,-0.001134464937995332,-0.06049374942953037,0.027373177276530904
0.25,vax2,2021-02-15,48213,0,0.07407407407407407,-0.03344948868008157,-0.0003361377594060228,-0.03378562643948759,0.027373177276530904
0.25,vax2,2021-02-15,48215,0,0.13740458015267176,-0.06285257445709118,-0.0006235227140127019,-0.06347609717110388,0.027373177276530904
0.25,vax2,2021-02-15,48217,0,0.05263157894736842,-0.13378313018449667,-0.00023883472378848948,-0.13402196490828516,0.027373177276530904
0.25,vax2,2021-02-15,48219,0,0.0,-0.03807257441184959,0.0,-0.03807257441184959,0.027373177276530904
0.25,vax2,2021-02-15,48221,0,0.024390243902439025,-0.039288816057167116,-0.00011067950614588767,-0.039399495563313,0.027373177276530904
0.25,vax2,2021-02-15,48223,0,0.09523809523809523,0.023224342502317374,-0.00043217711923631766,0.022792165383081056,0.027373177276530904
0.25,vax2,2021-02-15,48225,0,0.0,-0.03494036718984895,0.0,-0.03494036718984895,0.027373177276530904
0.25,vax2,2021-02-15,48227,0,0.0,-0.022784390798846605,0.0,-0.022784390798846605,0.027373177276530904
0.25,vax2,2021-02-15,48229,0,0.0,0.005086953911368745,0.0,0.005086953911368745,0.027373177276530904
0.25,vax2,2021-02-15,48231,0,0.15254237288135594,-0.013358032381797105,-0.0006922158943700338,-0.014050248276167139,0.027373177276530904
0.25,vax2,2021-02-15,48233,0,0.07142857142857142,-0.028457016370065567,-0.00032413283942723766,-0.028781149209492804,0.027373177276530904
0.25,vax2,2021-02-15,48235,0,0.0,-0.10192831103840287,0.0,-0.10192831103840287,0.027373177276530904
0.25,vax2,2021-02-15,48237,0,0.0,-0.01410976241008329,0.0,-0.01410976241008329,0.027373177276530904
0.25,vax2,2021-02-15,48239,0,0.0,-0.05236554787288886,0.0,-0.05236554787288886,0.027373177276530904
0.25,vax2,2021-02-15,48241,0,0.0,-0.01938757393003779,0.0,-0.01938757393003779,0.027373177276530904
0.25,vax2,2021-02-15,48243,0,0.0,-0.08631979235018297,0.0,-0.08631979235018297,0.027373177276530904
0.25,vax2,2021-02-15,48245,0,0.175,-0.004300544608961424,-0.0007941254565967322,-0.005094670065558156,0.027373177276530904
0.25,vax2,2021-02-15,48247,0,0.0,-0.14636814981933852,0.0,-0.14636814981933852,0.027373177276530904
0.25,vax2,2021-02-15,48249,0,0.0,-0.08902186224220726,0.0,-0.08902186224220726,0.027373177276530904
0.25,vax2,2021-02-15,48251,0,0.10975609756097561,-0.06139362401002308,-0.0004980577776564885,-0.06189168178767957,0.027373177276530904
0.25,vax2,2021-02-15,48253,0,0.0,-0.0450171043031056,0.0,-0.0450171043031056,0.027373177276530904
0.25,vax2,2021-02-15,48255,0,0.0,-0.03507153721252029,0.0,-0.03507153721252029,0.027373177276530904
0.25,vax2,2021-02-15,48257,0,0.18823529411764706,-0.03914080514125998,-0.000854185365078839,-0.03999499050633881,0.027373177276530904
0.25,vax2,2021-02-15,48259,0,0.0,-0.08355985200042446,0.0,-0.08355985200042446,0.027373177276530904
0.25,vax2,2021-02-15,48261,0,0.0,-0.05828749802861957,0.0,-0.05828749802861957,0.027373177276530904
0.25,vax2,2021-02-15,48263,0,0.0,-0.044824402654698114,0.0,-0.044824402654698114,0.027373177276530904
0.25,vax2,2021-02-15,48265,0,0.0,-0.07652576663953309,0.0,-0.07652576663953309,0.027373177276530904
0.25,vax2,2021-02-15,48267,0,0.0,-0.03055826764646037,0.0,-0.03055826764646037,0.027373177276530904
0.25,vax2,2021-02-15,48269,0,0.0,-0.04853710387991851,0.0,-0.04853710387991851,0.027373177276530904
0.25,vax2,2021-02-15,48271,0,0.0,-0.03949517062808961,0.0,-0.03949517062808961,0.027373177276530904
0.25,vax2,2021-02-15,48273,0,0.0,-0.04321879262049719,0.0,-0.04321879262049719,0.027373177276530904
0.25,vax2,2021-02-15,48275,0,0.0,-0.02808931592329548,0.0,-0.02808931592329548,0.027373177276530904
0.25,vax2,2021-02-15,48277,0,0.10526315789473684,0.00033255713603991494,-0.00047766944757698205,-0.00014511231153706712,0.027373177276530904
0.25,vax2,2021-02-15,48279,0,0.0,-0.037284066035397724,0.0,-0.037284066035397724,0.027373177276530904
0.25,vax2,2021-02-15,48281,0,0.0,-0.15602838169629066,0.0,-0.15602838169629066,0.027373177276530904
0.25,vax2,2021-02-15,48283,0,0.0,-0.043450471531077325,0.0,-0.043450471531077325,0.027373177276530904
0.25,vax2,2021-02-15,48285,0,0.0,-0.017982600807760714,0.0,-0.017982600807760714,0.027373177276530904
0.25,vax2,2021-02-15,48287,0,0.0,-0.11991791520432546,0.0,-0.11991791520432546,0.027373177276530904
0.25,vax2,2021-02-15,48289,0,0.0,-0.09502672388763506,0.0,-0.09502672388763506,0.027373177276530904
0.25,vax2,2021-02-15,48291,0,0.027777777777777776,-0.08946085171722681,-0.00012605165977725742,-0.08958690337700408,0.027373177276530904
0.25,vax2,2021-02-15,48293,0,0.0,-0.11107469785627656,0.0,-0.11107469785627656,0.027373177276530904
0.25,vax2,2021-02-15,48295,0,0.3,-0.05326642359379995,-0.001361357925594399,-0.05462778151939435,0.027373177276530904
0.25,vax2,2021-02-15,48297,0,0.0,-0.05065387767361829,0.0,-0.05065387767361829,0.027373177276530904
0.25,vax2,2021-02-15,48299,0,0.0,-0.12543886683527136,0.0,-0.12543886683527136,0.027373177276530904
0.25,vax2,2021-02-15,48301,0,0.0,-0.014637320329075904,0.0,-0.014637320329075904,0.027373177276530904
0.25,vax2,2021-02-15,48303,0,0.05714285714285714,0.005106726329131995,-0.00025930627154179,0.004847420057590205,0.027373177276530904
0.25,vax2,2021-02-15,48305,0,0.0,-0.0416276166597896,0.0,-0.0416276166597896,0.027373177276530904
0.25,vax2,2021-02-15,48307,0,0.0,-0.047581435826121496,0.0,-0.047581435826121496,0.027373177276530904
0.25,vax2,2021-02-15,48309,0,0.09090909090909091,-0.009464121274602022,-0.0004125327047255736,-0.009876653979327596,0.027373177276530904
0.25,vax2,2021-02-15,48311,0,0.0,0.045675219170142924,0.0,0.045675219170142924,0.027373177276530904
0.25,vax2,2021-02-15,48313,0,0.0,-0.011935258708385285,0.0,-0.011935258708385285,0.027373177276530904
0.25,vax2,2021-02-15,48315,0,0.11764705882352941,-0.02422297610142564,-0.0005338658531742744,-0.024756841954599915,0.027373177276530904
0.25,vax2,2021-02-15,48317,0,0.0,0.0015356645622246691,0.0,0.0015356645622246691,0.027373177276530904
